id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,class
5650,22.391445,-11.995355,-3.938171,17.650489,-7.390214,18.720565,-18.773372,1.044370,-8.668334,-3.026959,-0.043031,-13.366084,17.450518,-10.885102,7.482376,9.709184,-9.210205,15.246931,-12.637269,-12.336414,D,C,A,A,C,A,B,A
5652,20.834585,-11.877059,-4.942117,17.416340,-7.315062,18.695602,-18.417029,2.578709,-8.579563,-3.225040,-0.146644,-12.248140,16.549331,-10.972424,7.393656,9.748567,-9.229209,15.213348,-46.492183,-10.901548,D,C,B,B,A,A,B,A
5654,22.495590,-10.921102,-3.777790,17.208590,-8.473302,18.619416,-19.829226,0.635736,-9.675305,-3.809928,1.065205,-12.497573,17.145598,-9.196850,6.994234,9.783513,-9.287214,15.114188,2.725211,-11.288388,B,D,A,A,A,D,A,B
5656,18.667491,-9.162798,-4.519461,17.651179,-7.344129,18.701315,-20.191107,1.629448,-9.080033,-3.269283,-0.661509,-10.069932,15.463482,-9.556100,7.894187,9.709068,-9.224859,15.205846,30.184880,-6.482498,D,E,C,A,C,B,A,A
5658,16.096700,-8.956487,-4.272949,17.190214,-8.396624,18.604230,-19.864743,1.520468,-2.342759,-4.140109,0.679295,-17.273400,13.752243,-19.467379,15.839641,9.786604,-9.298778,15.058216,-54.104077,-10.710608,B,D,A,B,B,D,A,B
5660,11.731269,-11.739001,-3.861931,17.487632,-7.220720,18.725025,-20.222076,0.715102,-1.396771,-2.986967,-0.272967,-16.693746,12.220789,-21.307803,17.190815,9.736575,-9.206810,15.253712,-20.957975,-10.975150,D,B,C,C,B,C,B,A
5662,18.543705,-11.920642,-5.088511,17.618057,-7.367360,18.698588,-20.199989,2.707697,-9.078014,-3.161942,-0.082914,-9.978297,15.389231,-10.305835,7.902450,9.714638,-9.226935,15.224046,-21.312816,-10.978812,D,E,B,B,A,A,A,A
5664,20.817046,-11.828212,-3.658053,17.496291,-7.296653,18.719874,-18.406656,0.584074,-8.599814,-3.002772,-0.176170,-12.213681,16.636047,-10.930632,7.363659,9.735119,-9.210731,15.251032,5.613605,-10.126534,D,B,A,C,C,E,F,A
5666,21.662631,-10.801699,-2.531551,17.254662,-8.417679,18.633040,-19.535487,-1.306191,-9.635676,-3.683838,0.973379,-11.860906,16.751438,-9.215641,6.838216,9.775763,-9.276841,15.135564,-5.163419,-12.991734,B,F,A,A,D,D,D,B
5668,18.624430,-9.018984,-3.300361,17.523630,-7.322824,18.735497,-20.175119,-0.260925,-9.112797,-2.896058,-0.713607,-10.002513,15.589084,-9.475155,7.847288,9.730520,-9.198839,15.269126,-7.512051,-5.586513,D,C,C,A,B,A,B,A
5670,20.474865,-11.990563,-4.330669,17.682790,-7.239654,18.710939,-18.437717,1.638820,-8.529826,-3.120084,-0.198583,-12.025126,16.424748,-11.073252,7.464786,9.703751,-9.217533,15.231142,5.775765,-9.829248,D,G,A,C,A,A,F,A
5672,15.632056,-10.836968,-5.651442,16.892398,-8.361412,18.571549,-19.616099,3.618926,-2.519276,-4.342311,0.904875,-16.764823,13.382612,-19.488156,15.512780,9.836706,-9.323664,15.023941,-40.706862,-11.913432,C,B,A,B,A,E,A,B
5674,16.252278,-8.910726,-4.601108,17.141780,-8.492365,18.599379,-19.844739,2.032775,-2.373193,-4.150239,0.806497,-17.309720,13.812124,-19.415341,15.792646,9.794752,-9.302472,15.056499,-40.838239,-10.557398,A,F,B,B,C,D,B,C
5676,21.686970,-10.776436,-2.149907,17.260497,-8.428185,18.642065,-19.534795,-1.841719,-9.649139,-3.588941,0.983367,-11.868021,16.795680,-9.189874,6.822820,9.774781,-9.269969,15.151652,1.589887,-9.308980,B,F,A,B,E,D,C,B
5678,22.693114,-8.989334,-0.851063,17.677536,-7.543102,18.785449,-18.686669,-3.754537,-8.794435,-2.437917,-0.448882,-13.480141,17.861441,-9.924536,7.283638,9.704635,-9.160817,15.346805,-20.049669,-9.291526,D,E,A,B,A,A,A,A
5680,15.349622,-10.583043,-0.689577,17.279763,-8.380872,18.679714,-19.531941,-4.027858,-2.618337,-3.279901,0.891151,-16.468623,13.707232,-19.298742,15.352303,9.771540,-9.241304,15.204046,-1.063191,-6.974576,A,F,A,A,A,D,G,C
5682,22.628657,-11.148609,-6.654651,17.135944,-8.459885,18.548232,-19.868622,5.151291,-9.613713,-4.544684,1.082768,-12.661073,16.995588,-9.348310,7.088620,9.795734,-9.341421,14.989639,23.477648,-12.400036,A,D,A,B,B,D,B,C
5684,11.550730,-11.865271,-5.015707,17.632129,-7.236476,18.704104,-20.245267,2.501077,-1.334147,-3.211603,-0.229358,-16.720857,12.020485,-21.422216,17.280081,9.712272,-9.222737,15.215626,-5.123119,-11.214105,D,B,A,A,A,E,A,A
5686,23.537259,-9.126862,-4.788707,17.024385,-8.241486,18.589107,-17.997846,2.414211,-9.062947,-4.257746,0.489496,-13.898508,17.604985,-9.571918,6.586949,9.814501,-9.310294,15.038276,50.571545,-5.628567,B,D,A,A,E,D,E,B
5688,13.239042,-9.104642,-4.266287,17.584545,-7.454427,18.714528,-20.623057,1.504541,-1.183179,-3.207714,-0.538609,-17.687089,12.861407,-21.235178,17.629893,9.720275,-9.214801,15.216285,31.768787,-7.506547,D,B,B,C,D,A,A,A
5690,22.673011,-8.927473,-3.316888,17.041830,-8.431436,18.623393,-19.820082,-0.093901,-9.692545,-3.846026,0.723773,-12.626244,17.252788,-8.628140,6.969117,9.811566,-9.284186,15.108069,-1.395509,-6.584797,B,B,C,A,E,D,A,B
5692,18.660041,-11.998536,-6.242606,17.382701,-7.249241,18.665210,-20.228418,4.325249,-9.043318,-3.518845,-0.187212,-10.103316,15.310783,-10.376262,7.959940,9.754225,-9.252347,15.163536,-8.680606,-10.364304,D,D,A,A,A,B,B,A
5694,21.565896,-8.910146,-2.564637,17.280847,-8.362820,18.634056,-19.560277,-1.277912,-9.605048,-3.768448,0.626301,-11.811668,16.704044,-8.747882,6.888775,9.771358,-9.276067,15.121220,25.104889,-11.780943,A,G,C,A,C,E,A,C
5696,18.872719,-11.978416,-6.041553,17.370788,-7.297527,18.661423,-20.210470,4.181946,-9.075039,-3.553954,-0.142702,-10.231081,15.404722,-10.327288,7.912856,9.756229,-9.255230,15.157584,-12.171132,-10.104269,D,B,B,C,A,A,A,A
5698,15.586554,-8.907516,-5.011640,17.142001,-8.442673,18.583814,-19.586195,2.609438,-2.537318,-4.302125,0.736787,-16.713932,13.408412,-19.167805,15.477638,9.794715,-9.314324,15.030753,-31.945823,-7.176701,C,A,B,A,D,E,G,B
5700,15.550071,-9.356184,-8.110304,17.474427,-7.451135,18.641490,-18.881087,7.596744,-0.453193,-3.972648,-0.497329,-19.901860,13.633734,-22.369562,17.915786,9.738796,-9.270407,15.086604,-4.571049,-8.296974,D,B,B,A,A,A,F,A
5702,18.481561,-9.119115,-2.736077,17.721807,-7.286428,18.742959,-20.185233,-0.969803,-9.092397,-2.863676,-0.738179,-9.915942,15.550631,-9.528039,7.876596,9.697189,-9.193158,15.274616,4.343197,-11.252524,D,C,B,C,B,D,B,A
5704,17.533814,-8.996257,-5.643447,17.123647,-8.427191,18.578958,-18.015587,3.836284,-1.964163,-4.381903,0.726959,-18.604222,14.395132,-20.043039,15.661901,9.797802,-9.318022,15.017230,-29.028097,-11.879063,B,F,B,B,B,B,D,B
5706,13.866167,-9.222955,-6.649994,17.333048,-7.201673,18.666962,-18.479269,5.301130,-0.798878,-3.704160,-0.816986,-18.579922,12.920068,-21.830545,17.335200,9.762577,-9.251013,15.132119,6.891489,-12.042462,D,D,A,A,D,D,A,A
5708,15.416127,-8.846596,-4.039446,17.017547,-8.293791,18.615189,-19.669033,1.091979,-2.443489,-3.999268,0.522396,-16.767543,13.452249,-19.300797,15.630947,9.815651,-9.290433,15.082091,-31.601912,-8.775045,B,E,A,A,A,C,C,B
5710,23.556702,-9.155359,-5.208872,16.987794,-8.269027,18.573399,-17.962193,3.068164,-9.068427,-4.411537,0.531046,-13.909067,17.568408,-9.570880,6.561721,9.820657,-9.322255,15.012207,-45.482719,-6.473377,A,B,C,A,B,D,G,C
5712,20.271918,-12.001205,-4.907655,17.605766,-7.453733,18.691657,-20.593292,2.430655,-9.212548,-3.272313,0.025516,-11.167366,16.243865,-10.148712,8.030176,9.716706,-9.232212,15.205333,65.863601,-11.944123,D,E,A,C,E,A,A,A
5714,20.417035,-11.834837,-2.541633,17.528382,-7.417288,18.759899,-20.689812,-1.238533,-9.277965,-2.553897,-0.048308,-11.215505,16.597607,-10.009709,8.029432,9.729721,-9.180264,15.327140,2.914822,-8.831980,D,B,A,A,C,A,A,A
5716,15.455498,-10.655262,-2.376962,17.220538,-8.413335,18.638832,-19.521913,-1.464738,-2.624653,-3.685878,0.945165,-16.514032,13.574614,-19.301236,15.340192,9.781503,-9.272430,15.135218,-3.080747,-8.674467,C,C,A,A,B,E,A,B
5718,22.602215,-10.923797,-3.312861,17.230626,-8.452099,18.619916,-19.823704,-0.085857,-9.685523,-3.828971,1.037617,-12.574979,17.203793,-9.183761,6.979277,9.779806,-9.286834,15.110960,35.278346,-8.174009,B,F,A,C,B,D,D,B
5720,21.692567,-9.016074,-4.258631,17.046056,-8.286554,18.605313,-19.665830,1.410979,-9.569811,-4.045123,0.535624,-11.946126,16.673310,-8.824011,6.998637,9.810855,-9.297953,15.074318,-14.127638,-5.278880,B,C,A,A,B,D,E,B
5722,11.939484,-8.926905,-2.920392,17.499168,-7.327110,18.744881,-20.182434,-0.594067,-1.456542,-2.867082,-0.725420,-16.684198,12.428404,-20.799666,17.098421,9.734635,-9.191695,15.274038,17.059053,-11.500818,D,G,A,A,C,A,A,A
5724,15.429202,-11.671148,-2.678073,17.469837,-7.403545,18.745148,-18.711851,-0.814211,-0.739828,-2.825608,-0.097312,-19.396263,14.062079,-22.273962,17.486093,9.739568,-9.191492,15.281070,8.438188,-10.161022,D,E,C,A,B,D,A,A
5726,11.628684,-8.901525,-3.713312,17.484507,-7.263571,18.738760,-20.213460,0.461806,-1.368725,-2.924780,-0.806070,-16.696729,12.253011,-20.929027,17.222989,9.737101,-9.196354,15.264256,16.013226,-11.518317,D,D,A,A,D,A,A,A
5728,23.468456,-9.149768,-4.832133,17.217364,-8.342693,18.579502,-17.934677,2.483058,-9.075012,-4.360984,0.631073,-13.832022,17.539161,-9.560152,6.539442,9.782037,-9.317608,15.020776,21.597637,-6.167514,B,E,B,B,B,D,D,B
5730,22.554958,-11.256963,-7.524449,16.863492,-8.281316,18.528093,-19.911076,6.496046,-9.561978,-4.767228,0.868463,-12.648243,16.898195,-9.450931,7.174361,9.841569,-9.356758,14.951921,-44.744043,-11.134475,A,A,A,A,C,E,G,C
5732,23.784023,-11.016685,-5.943499,17.142663,-8.447014,18.561673,-17.969455,4.148297,-9.102886,-4.423544,1.045299,-14.060438,17.656596,-10.008024,6.523609,9.794603,-9.331185,15.010172,-2.586096,-9.855412,A,A,A,C,E,D,G,C
5734,22.609852,-11.819293,-2.547466,17.516378,-7.418167,18.754169,-18.762023,-1.112787,-8.732954,-2.659660,-0.050632,-13.474287,17.693465,-10.745581,7.399200,9.731740,-9.184626,15.309207,1.273877,-10.779394,D,A,A,A,C,C,G,A
5736,18.557873,-11.910060,-4.639246,17.475783,-7.243036,18.702216,-20.211647,1.834910,-9.067914,-3.147346,-0.212911,-9.999782,15.411758,-10.316326,7.921489,9.738568,-9.224174,15.226520,-5.482581,-7.610320,D,B,B,A,E,A,D,A
5738,24.528051,-11.061258,-5.209257,17.176271,-8.436947,18.583847,-18.161807,3.014533,-9.143236,-4.220900,1.039021,-14.626552,18.121355,-9.965128,6.576876,9.788950,-9.314299,15.044521,42.443519,-12.587786,B,F,C,C,E,D,D,B
5740,23.708112,-9.115911,-5.151342,17.191270,-8.391865,18.583738,-17.997041,2.985945,-9.088902,-4.291618,0.694115,-14.012070,17.680425,-9.532263,6.555007,9.786426,-9.314382,15.032534,12.101086,-7.212525,B,D,C,A,E,D,A,B
5742,21.576441,-10.799056,-1.973983,17.155499,-8.319012,18.647379,-19.555585,-2.176801,-9.626174,-3.550353,0.843440,-11.800473,16.756373,-9.227835,6.862202,9.792444,-9.265923,15.158194,-4.217600,-5.741786,A,A,A,C,A,D,G,C
5744,21.649807,-10.846519,-2.608948,17.263328,-8.393186,18.636928,-19.585264,-1.129352,-9.626162,-3.648085,0.948068,-11.859417,16.758189,-9.241756,6.882115,9.774305,-9.273880,15.141626,24.710711,-6.466942,A,E,A,C,C,D,A,C
5746,24.875340,-8.985026,-2.428938,17.073327,-8.446848,18.630719,-18.115510,-1.215513,-9.241178,-3.822536,0.752769,-14.822877,18.448628,-9.283781,6.433978,9.806267,-9.278608,15.112051,31.468728,-12.528682,B,F,A,C,B,D,D,B
5748,23.483252,-11.011623,-4.379261,17.230401,-8.335149,18.596013,-17.962535,1.718006,-9.087245,-4.114235,0.898223,-13.832584,17.597161,-10.028147,6.539014,9.779844,-9.305035,15.062602,-0.108695,-7.936395,B,A,B,A,B,D,B,B
5750,20.842207,-12.121217,-7.601581,17.304177,-7.225980,18.631259,-18.472754,6.699391,-8.499691,-3.903343,-0.183263,-12.337107,16.314024,-11.152260,7.519849,9.767433,-9.278197,15.098352,-5.437995,-7.344748,D,A,B,C,E,A,F,A
5752,23.596160,-9.096460,-4.509500,17.009955,-8.308525,18.586435,-17.932863,1.985940,-9.098641,-4.269781,0.576851,-13.912916,17.628475,-9.513736,6.509739,9.816929,-9.312328,15.036236,3.836471,-12.803701,A,E,C,A,E,A,G,C
5754,22.624823,-9.489398,-7.574727,17.537738,-7.440722,18.641688,-18.828400,6.663764,-8.602518,-3.916920,-0.485520,-13.614137,17.288503,-10.315506,7.591613,9.728147,-9.270256,15.096051,-7.173066,-5.884916,D,C,A,C,A,A,G,A
5756,23.685870,-10.918892,-3.960276,17.206226,-8.421369,18.605221,-17.945541,1.156596,-9.134746,-3.992655,0.996377,-13.952037,17.733920,-9.936550,6.472423,9.783911,-9.298023,15.083212,-55.364390,-12.338121,A,D,A,A,B,D,F,C
5758,24.530788,-11.130714,-5.725201,16.948450,-8.298526,18.568805,-18.191918,3.810828,-9.112668,-4.390898,0.869972,-14.656185,18.079597,-10.026933,6.629935,9.827276,-9.325754,15.015706,-8.849258,-7.823626,B,E,A,A,A,D,D,B
5760,22.623216,-10.786055,-1.760723,17.125337,-8.429094,18.656201,-19.802148,-2.442802,-9.728111,-3.446398,0.986045,-12.553941,17.337445,-9.085051,6.917955,9.797518,-9.259206,15.175818,24.763986,-8.199100,A,E,B,A,B,A,A,C
5762,15.528007,-8.820734,-3.879980,17.181382,-8.426362,18.622044,-19.676372,0.910282,-2.445508,-3.911648,0.702736,-16.822216,13.538102,-19.294268,15.631362,9.788090,-9.285213,15.096944,5.521002,-9.091846,B,G,A,B,C,D,A,B
5764,18.647295,-8.965113,-2.285067,17.694409,-7.386108,18.754919,-20.151735,-1.834415,-9.142406,-2.703511,-0.647075,-9.988542,15.686891,-9.420125,7.798825,9.701797,-9.184054,15.301772,7.979745,-8.727867,D,G,A,B,E,A,A,A
5766,15.635342,-8.798924,-3.750701,17.164452,-8.472708,18.613944,-19.580585,0.656032,-2.559940,-3.986542,0.764622,-16.705261,13.557898,-19.118967,15.446503,9.790938,-9.291381,15.084248,14.720897,-7.378619,B,G,A,A,E,D,G,B
5768,11.772845,-11.695116,-3.878800,17.621714,-7.337588,18.727641,-20.201887,0.747250,-1.414826,-2.944535,-0.162187,-16.681780,12.254533,-21.273573,17.159529,9.714023,-9.204818,15.260906,25.434252,-8.925856,D,D,A,B,A,A,A,A
5770,20.505450,-9.211961,-4.487760,17.666325,-7.283633,18.712448,-18.426645,1.839386,-8.529828,-3.193426,-0.723916,-12.048430,16.446483,-10.355567,7.458907,9.706520,-9.216384,15.218708,-10.871512,-6.036889,D,B,A,A,C,D,D,A
5772,21.698166,-8.903498,-2.851620,17.094762,-8.354702,18.624777,-19.541180,-0.827524,-9.618890,-3.843667,0.614179,-11.905025,16.741761,-8.726606,6.860650,9.802661,-9.283132,15.108469,-22.857504,-6.017834,A,C,C,C,C,D,B,C
5774,20.315836,-11.923776,-4.126380,17.444629,-7.397141,18.708814,-20.589506,1.216705,-9.232695,-3.087927,-0.050933,-11.181468,16.334686,-10.097878,8.005898,9.743808,-9.219151,15.236594,-53.237312,-10.309432,D,C,B,A,A,A,B,A
5776,21.626503,-8.944777,-3.047272,17.271605,-8.356953,18.631430,-19.634747,-0.467015,-9.596387,-3.786992,0.622832,-11.868367,16.726843,-8.768703,6.948327,9.772913,-9.278066,15.118077,-40.565732,-9.611557,B,A,A,A,B,D,F,B
5778,20.294695,-11.799275,-2.760012,17.514595,-7.418053,18.738625,-20.557998,-1.055719,-9.265117,-2.786246,-0.054952,-11.132606,16.445955,-10.016215,7.948738,9.732040,-9.196458,15.287744,-14.171398,-10.348790,D,B,A,A,D,A,G,A
5780,15.212534,-11.787709,-2.823191,17.507809,-7.298402,18.753443,-18.796991,-0.595817,-0.590332,-2.762623,-0.183117,-19.527785,13.999898,-22.515602,17.709159,9.733181,-9.185178,15.291750,-5.419282,-8.916519,D,F,C,A,E,D,D,A
5782,13.304797,-11.708018,-3.480070,17.426294,-7.424896,18.730989,-20.604218,0.307178,-1.234279,-2.917427,-0.066695,-17.634785,12.979750,-21.544063,17.557161,9.746892,-9.202270,15.265502,-3.547118,-6.179362,D,A,B,C,D,A,G,A
5784,18.329719,-10.763506,-3.831209,17.143094,-8.510624,18.614449,-18.138744,0.960977,-1.929752,-3.954406,1.090813,-19.090599,14.941853,-20.354003,15.745169,9.794531,-9.290996,15.089696,9.183266,-7.565886,B,F,B,B,D,B,D,B
5786,24.781186,-8.933568,-2.631102,17.204500,-8.547965,18.636664,-18.099423,-0.898243,-9.244846,-3.736178,0.887212,-14.742669,18.416934,-9.266300,6.420872,9.784201,-9.274081,15.126691,-10.119070,-9.069449,B,E,A,C,B,D,G,B
5788,20.334537,-12.023371,-5.066780,17.614691,-7.432304,18.702812,-20.710705,2.519130,-9.206589,-3.146528,0.007347,-11.222160,16.320256,-10.163531,8.120433,9.715205,-9.223720,15.226659,-10.920066,-6.111736,D,C,B,A,C,A,B,A
5790,24.502873,-11.092373,-5.222338,17.181388,-8.421862,18.582978,-18.166607,3.126517,-9.137025,-4.235446,1.024128,-14.611647,18.105276,-9.982527,6.586945,9.788089,-9.314961,15.042056,-29.087496,-5.903243,B,A,A,B,A,E,G,B
5792,15.504085,-8.710009,-2.014738,17.098467,-8.368439,18.655986,-19.600087,-1.987367,-2.544302,-3.572527,0.607605,-16.660536,13.675232,-19.130562,15.474359,9.802038,-9.259370,15.154435,-37.703468,-8.136355,B,C,C,A,A,D,B,B
5794,17.267654,-8.891290,-3.544260,17.216760,-8.337254,18.618978,-17.960284,0.486442,-2.034342,-4.013582,0.588420,-18.356538,14.411418,-19.923309,15.552787,9.782138,-9.287548,15.079664,-27.362847,-9.528017,A,F,C,B,C,D,D,C
5796,16.125327,-9.045871,-6.153026,16.889589,-8.319693,18.566235,-19.898151,4.436032,-2.293823,-4.502492,0.585214,-17.361940,13.616172,-19.553243,15.915726,9.837179,-9.327711,14.996791,-6.755972,-7.631577,B,E,A,C,A,D,A,B
5798,21.888831,-8.883018,-3.177126,17.210547,-8.494610,18.620081,-19.546997,-0.313742,-9.650552,-3.864792,0.806061,-12.029285,16.826537,-8.676642,6.829427,9.783184,-9.286708,15.104888,37.061650,-7.464913,B,C,B,A,B,D,G,B
5800,20.213580,-9.090510,-1.681825,17.592235,-7.388304,18.763274,-20.561674,-2.600020,-9.263076,-2.660919,-0.621691,-11.071305,16.509269,-9.277904,7.953541,9.718981,-9.177695,15.308994,-12.705712,-6.030455,D,A,A,A,A,A,G,A
5802,21.812105,-8.822548,-1.950834,17.265165,-8.445710,18.654986,-19.599436,-2.165483,-9.659377,-3.521167,0.729951,-11.959330,16.906990,-8.649245,6.854917,9.773996,-9.260131,15.163142,-3.293776,-6.773641,A,E,C,A,C,A,A,C
5804,16.253418,-8.939771,-4.700925,16.953995,-8.361650,18.593317,-19.866237,2.133373,-2.359287,-4.230168,0.628652,-17.331146,13.788384,-19.440220,15.819248,9.826343,-9.307087,15.042950,-12.197446,-12.628788,B,G,C,A,A,D,A,B
5806,13.257725,-11.747440,-3.733185,17.584038,-7.476102,18.725953,-20.604269,0.701639,-1.223112,-2.978374,-0.003114,-17.631623,12.930802,-21.567257,17.571323,9.720360,-9.206103,15.255169,3.171309,-5.428258,D,F,C,B,D,A,D,A
5808,15.582385,-11.562456,-1.749692,17.608402,-7.529184,18.775717,-18.737832,-2.255807,-0.702738,-2.488396,0.017577,-19.527321,14.290209,-22.311756,17.542995,9.716262,-9.168224,15.338246,10.942401,-7.971085,D,A,A,A,E,A,G,A
5810,15.517663,-9.051494,-6.933766,16.858395,-8.282368,18.544460,-19.661073,5.584379,-2.438755,-4.709458,0.534787,-16.827084,13.218256,-19.335930,15.633745,9.842427,-9.344293,14.961712,49.487177,-8.871861,B,B,A,B,A,C,A,B
5812,21.866640,-9.051461,-5.229796,17.171166,-8.455702,18.578674,-19.616318,2.921802,-9.591050,-4.291091,0.773834,-12.066267,16.679689,-8.802724,6.941841,9.789808,-9.318238,15.032623,-1.646523,-12.194411,A,G,A,A,C,E,A,C
5814,13.159566,-11.779562,-3.546942,17.450171,-7.362740,18.738811,-20.687670,0.411844,-1.129143,-2.847892,-0.117793,-17.738323,12.954143,-21.712320,17.725881,9.742876,-9.196316,15.277292,32.628663,-11.511237,D,B,A,A,E,A,A,A
5816,24.560500,-9.064036,-3.519077,17.230138,-8.426995,18.616614,-18.142002,0.467486,-9.174056,-3.980208,0.735699,-14.625409,18.236750,-9.398395,6.529082,9.779888,-9.289348,15.085322,-10.442231,-7.108452,B,C,C,C,E,A,E,B
5818,15.348833,-9.045525,-2.895858,17.487241,-7.350004,18.745847,-18.756916,-0.507769,-0.650213,-2.939735,-0.676112,-19.498188,14.026908,-22.032835,17.617877,9.736641,-9.190960,15.261720,18.881535,-5.837706,D,B,C,A,E,A,A,A
5820,18.413060,-8.953358,-4.897368,16.908231,-8.419979,18.588415,-18.164240,2.595876,-1.902226,-4.295086,0.711271,-19.177018,14.888445,-20.130703,15.789253,9.834042,-9.310820,15.031946,28.004979,-9.058935,A,G,B,A,D,D,D,C
5822,21.739248,-8.997661,-4.448817,17.223291,-8.385003,18.603376,-19.671191,1.646914,-9.579770,-4.059871,0.668709,-11.974333,16.691651,-8.805334,6.991247,9.781040,-9.299427,15.071818,34.223498,-11.234940,B,D,A,B,C,D,A,B
5824,11.674255,-8.967609,-3.311279,17.650985,-7.314569,18.742223,-20.202547,0.012359,-1.393368,-2.905180,-0.732982,-16.675544,12.293522,-20.900263,17.187126,9.709100,-9.193718,15.267579,2.334397,-10.775898,D,G,C,B,E,A,D,A
5826,22.445818,-9.340920,-4.941586,17.420055,-7.337242,18.690176,-18.749571,2.577060,-8.646187,-3.436837,-0.636412,-13.430606,17.365421,-10.218249,7.495357,9.747942,-9.233339,15.177439,-15.651733,-7.436952,D,E,C,C,A,A,F,A
5828,18.413863,-8.981886,-4.680533,16.921175,-8.414810,18.591677,-18.163861,2.360614,-1.907957,-4.264454,0.707880,-19.169088,14.900760,-20.125843,15.781618,9.831865,-9.308336,15.037138,47.393460,-9.879912,B,C,A,B,C,D,D,B
5830,15.426281,-11.017072,-6.965645,16.866007,-8.250349,18.545638,-19.677692,5.647952,-2.420275,-4.628448,0.789399,-16.807946,13.175444,-19.665520,15.664069,9.841146,-9.343396,14.975442,-25.765796,-13.069084,A,E,B,B,B,D,A,C
5832,16.435042,-8.847862,-3.687812,17.154365,-8.524522,18.612725,-19.819743,0.571428,-2.435195,-4.017204,0.843436,-17.314123,13.959746,-19.313459,15.703441,9.792635,-9.292309,15.079051,-35.302447,-11.890295,B,D,A,A,C,A,F,B
5834,22.436537,-10.956961,-3.437659,17.071669,-8.335461,18.623014,-19.849069,0.100863,-9.654349,-3.797859,0.889920,-12.468589,17.126203,-9.235977,7.030790,9.806546,-9.284475,15.116234,-15.000541,-7.457038,B,B,A,A,A,A,A,B
5836,17.324359,-10.823511,-3.926233,17.193084,-8.361231,18.615097,-17.986813,1.098463,-2.005066,-3.962089,0.902529,-18.430514,14.425164,-20.251369,15.599353,9.786121,-9.290503,15.088394,28.619165,-8.194894,B,B,C,B,D,A,B,B
5838,15.490753,-8.631173,-0.932203,17.258062,-8.432122,18.681474,-19.587843,-3.664909,-2.562428,-3.313902,0.686330,-16.626252,13.785067,-19.092742,15.446271,9.775191,-9.239964,15.198282,11.691400,-6.424208,B,G,B,A,C,D,A,B
5840,13.172344,-9.003143,-2.834237,17.631504,-7.436774,18.750991,-20.642192,-0.716735,-1.168380,-2.841603,-0.578345,-17.681193,13.026520,-21.244527,17.656789,9.712377,-9.187044,15.278358,-48.320842,-9.608975,D,E,A,B,C,A,E,A
5842,18.728170,-11.851190,-4.770830,17.603662,-7.424367,18.700990,-20.177996,2.215713,-9.113369,-3.128093,-0.037320,-10.080697,15.492880,-10.237073,7.848619,9.717059,-9.225107,15.229785,17.934450,-11.752624,D,E,C,B,E,A,A,A
